window_seconds,variant,test_day,decoder,true_room,pred_room,count
1,M2,2023-04-11,raw,518,cafeteria,0
1,M2,2023-04-11,raw,518,cleaning,0
1,M2,2023-04-11,raw,518,hallway,1
1,M2,2023-04-11,raw,518,kitchen,0
1,M2,2023-04-11,raw,518,nurse station,1
1,M2,2023-04-11,raw,520,502,0
1,M2,2023-04-11,raw,520,511,0
1,M2,2023-04-11,raw,520,512,0
1,M2,2023-04-11,raw,520,513,0
1,M2,2023-04-11,raw,520,516,0
1,M2,2023-04-11,raw,520,517,0
1,M2,2023-04-11,raw,520,518,2
1,M2,2023-04-11,raw,520,520,25
1,M2,2023-04-11,raw,520,522,0
1,M2,2023-04-11,raw,520,523,1
1,M2,2023-04-11,raw,520,cafeteria,0
1,M2,2023-04-11,raw,520,cleaning,0
1,M2,2023-04-11,raw,520,hallway,6
1,M2,2023-04-11,raw,520,kitchen,0
1,M2,2023-04-11,raw,520,nurse station,1
1,M2,2023-04-11,raw,522,502,0
1,M2,2023-04-11,raw,522,511,3
1,M2,2023-04-11,raw,522,512,5
1,M2,2023-04-11,raw,522,513,0
1,M2,2023-04-11,raw,522,516,0
1,M2,2023-04-11,raw,522,517,0
1,M2,2023-04-11,raw,522,518,0
1,M2,2023-04-11,raw,522,520,14
1,M2,2023-04-11,raw,522,522,98
1,M2,2023-04-11,raw,522,523,38
1,M2,2023-04-11,raw,522,cafeteria,0
1,M2,2023-04-11,raw,522,cleaning,0
1,M2,2023-04-11,raw,522,hallway,16
1,M2,2023-04-11,raw,522,kitchen,0
1,M2,2023-04-11,raw,522,nurse station,7
1,M2,2023-04-11,raw,523,502,0
1,M2,2023-04-11,raw,523,511,1
1,M2,2023-04-11,raw,523,512,31
1,M2,2023-04-11,raw,523,513,0
1,M2,2023-04-11,raw,523,516,0
1,M2,2023-04-11,raw,523,517,0
1,M2,2023-04-11,raw,523,518,0
1,M2,2023-04-11,raw,523,520,2
1,M2,2023-04-11,raw,523,522,3
1,M2,2023-04-11,raw,523,523,41
1,M2,2023-04-11,raw,523,cafeteria,0
1,M2,2023-04-11,raw,523,cleaning,0
1,M2,2023-04-11,raw,523,hallway,3
1,M2,2023-04-11,raw,523,kitchen,0
1,M2,2023-04-11,raw,523,nurse station,0
1,M2,2023-04-11,raw,cafeteria,502,5
1,M2,2023-04-11,raw,cafeteria,511,4
1,M2,2023-04-11,raw,cafeteria,512,1
1,M2,2023-04-11,raw,cafeteria,513,0
1,M2,2023-04-11,raw,cafeteria,516,0
1,M2,2023-04-11,raw,cafeteria,517,0
1,M2,2023-04-11,raw,cafeteria,518,0
1,M2,2023-04-11,raw,cafeteria,520,5
1,M2,2023-04-11,raw,cafeteria,522,0
1,M2,2023-04-11,raw,cafeteria,523,0
1,M2,2023-04-11,raw,cafeteria,cafeteria,411
1,M2,2023-04-11,raw,cafeteria,cleaning,23
1,M2,2023-04-11,raw,cafeteria,hallway,8
1,M2,2023-04-11,raw,cafeteria,kitchen,821
1,M2,2023-04-11,raw,cafeteria,nurse station,204
1,M2,2023-04-11,raw,cleaning,502,0
1,M2,2023-04-11,raw,cleaning,511,0
1,M2,2023-04-11,raw,cleaning,512,0
1,M2,2023-04-11,raw,cleaning,513,0
1,M2,2023-04-11,raw,cleaning,516,0
1,M2,2023-04-11,raw,cleaning,517,0
1,M2,2023-04-11,raw,cleaning,518,0
1,M2,2023-04-11,raw,cleaning,520,0
1,M2,2023-04-11,raw,cleaning,522,0
1,M2,2023-04-11,raw,cleaning,523,0
1,M2,2023-04-11,raw,cleaning,cafeteria,10
1,M2,2023-04-11,raw,cleaning,cleaning,24
1,M2,2023-04-11,raw,cleaning,hallway,3
1,M2,2023-04-11,raw,cleaning,kitchen,4
1,M2,2023-04-11,raw,cleaning,nurse station,13
1,M2,2023-04-11,raw,hallway,502,2
1,M2,2023-04-11,raw,hallway,511,0
1,M2,2023-04-11,raw,hallway,512,0
1,M2,2023-04-11,raw,hallway,513,1
1,M2,2023-04-11,raw,hallway,516,1
1,M2,2023-04-11,raw,hallway,517,0
1,M2,2023-04-11,raw,hallway,518,0
1,M2,2023-04-11,raw,hallway,520,0
1,M2,2023-04-11,raw,hallway,522,0
1,M2,2023-04-11,raw,hallway,523,0
1,M2,2023-04-11,raw,hallway,cafeteria,3
1,M2,2023-04-11,raw,hallway,cleaning,0
1,M2,2023-04-11,raw,hallway,hallway,6
1,M2,2023-04-11,raw,hallway,kitchen,5
1,M2,2023-04-11,raw,hallway,nurse station,2
1,M2,2023-04-11,raw,kitchen,502,0
1,M2,2023-04-11,raw,kitchen,511,1
1,M2,2023-04-11,raw,kitchen,512,1
1,M2,2023-04-11,raw,kitchen,513,0
1,M2,2023-04-11,raw,kitchen,516,0
1,M2,2023-04-11,raw,kitchen,517,0
1,M2,2023-04-11,raw,kitchen,518,0
1,M2,2023-04-11,raw,kitchen,520,0
1,M2,2023-04-11,raw,kitchen,522,0
1,M2,2023-04-11,raw,kitchen,523,0
1,M2,2023-04-11,raw,kitchen,cafeteria,573
1,M2,2023-04-11,raw,kitchen,cleaning,2
1,M2,2023-04-11,raw,kitchen,hallway,2
1,M2,2023-04-11,raw,kitchen,kitchen,1248
1,M2,2023-04-11,raw,kitchen,nurse station,37
1,M2,2023-04-11,raw,nurse station,502,1
1,M2,2023-04-11,raw,nurse station,511,42
1,M2,2023-04-11,raw,nurse station,512,5
1,M2,2023-04-11,raw,nurse station,513,0
1,M2,2023-04-11,raw,nurse station,516,0
1,M2,2023-04-11,raw,nurse station,517,3
1,M2,2023-04-11,raw,nurse station,518,22
1,M2,2023-04-11,raw,nurse station,520,130
1,M2,2023-04-11,raw,nurse station,522,3
1,M2,2023-04-11,raw,nurse station,523,6
1,M2,2023-04-11,raw,nurse station,cafeteria,283
1,M2,2023-04-11,raw,nurse station,cleaning,154
1,M2,2023-04-11,raw,nurse station,hallway,180
1,M2,2023-04-11,raw,nurse station,kitchen,223
1,M2,2023-04-11,raw,nurse station,nurse station,2705
1,M2,2023-04-11,causal_smoothing,502,502,9
1,M2,2023-04-11,causal_smoothing,502,511,0
1,M2,2023-04-11,causal_smoothing,502,512,0
1,M2,2023-04-11,causal_smoothing,502,513,0
1,M2,2023-04-11,causal_smoothing,502,516,0
1,M2,2023-04-11,causal_smoothing,502,517,0
1,M2,2023-04-11,causal_smoothing,502,518,0
1,M2,2023-04-11,causal_smoothing,502,520,0
1,M2,2023-04-11,causal_smoothing,502,522,0
1,M2,2023-04-11,causal_smoothing,502,523,0
1,M2,2023-04-11,causal_smoothing,502,cafeteria,0
1,M2,2023-04-11,causal_smoothing,502,cleaning,0
1,M2,2023-04-11,causal_smoothing,502,hallway,0
1,M2,2023-04-11,causal_smoothing,502,kitchen,0
1,M2,2023-04-11,causal_smoothing,502,nurse station,0
1,M2,2023-04-11,causal_smoothing,511,502,0
1,M2,2023-04-11,causal_smoothing,511,511,15
1,M2,2023-04-11,causal_smoothing,511,512,2
1,M2,2023-04-11,causal_smoothing,511,513,0
1,M2,2023-04-11,causal_smoothing,511,516,0
1,M2,2023-04-11,causal_smoothing,511,517,0
1,M2,2023-04-11,causal_smoothing,511,518,0
1,M2,2023-04-11,causal_smoothing,511,520,5
1,M2,2023-04-11,causal_smoothing,511,522,8
1,M2,2023-04-11,causal_smoothing,511,523,7
1,M2,2023-04-11,causal_smoothing,511,cafeteria,0
1,M2,2023-04-11,causal_smoothing,511,cleaning,0
1,M2,2023-04-11,causal_smoothing,511,hallway,12
1,M2,2023-04-11,causal_smoothing,511,kitchen,0
1,M2,2023-04-11,causal_smoothing,511,nurse station,0
1,M2,2023-04-11,causal_smoothing,512,502,0
1,M2,2023-04-11,causal_smoothing,512,511,1
1,M2,2023-04-11,causal_smoothing,512,512,137
1,M2,2023-04-11,causal_smoothing,512,513,0
1,M2,2023-04-11,causal_smoothing,512,516,0
1,M2,2023-04-11,causal_smoothing,512,517,0
1,M2,2023-04-11,causal_smoothing,512,518,0
1,M2,2023-04-11,causal_smoothing,512,520,0
1,M2,2023-04-11,causal_smoothing,512,522,6
1,M2,2023-04-11,causal_smoothing,512,523,15
1,M2,2023-04-11,causal_smoothing,512,cafeteria,0
1,M2,2023-04-11,causal_smoothing,512,cleaning,0
1,M2,2023-04-11,causal_smoothing,512,hallway,0
1,M2,2023-04-11,causal_smoothing,512,kitchen,0
1,M2,2023-04-11,causal_smoothing,512,nurse station,0
1,M2,2023-04-11,causal_smoothing,513,502,3
1,M2,2023-04-11,causal_smoothing,513,511,0
1,M2,2023-04-11,causal_smoothing,513,512,0
1,M2,2023-04-11,causal_smoothing,513,513,12
1,M2,2023-04-11,causal_smoothing,513,516,0
1,M2,2023-04-11,causal_smoothing,513,517,0
1,M2,2023-04-11,causal_smoothing,513,518,0
1,M2,2023-04-11,causal_smoothing,513,520,0
1,M2,2023-04-11,causal_smoothing,513,522,0
1,M2,2023-04-11,causal_smoothing,513,523,0
1,M2,2023-04-11,causal_smoothing,513,cafeteria,0
1,M2,2023-04-11,causal_smoothing,513,cleaning,0
1,M2,2023-04-11,causal_smoothing,513,hallway,0
1,M2,2023-04-11,causal_smoothing,513,kitchen,0
1,M2,2023-04-11,causal_smoothing,513,nurse station,0
1,M2,2023-04-11,causal_smoothing,516,502,9
1,M2,2023-04-11,causal_smoothing,516,511,0
1,M2,2023-04-11,causal_smoothing,516,512,0
1,M2,2023-04-11,causal_smoothing,516,513,3
1,M2,2023-04-11,causal_smoothing,516,516,0
1,M2,2023-04-11,causal_smoothing,516,517,1
1,M2,2023-04-11,causal_smoothing,516,518,0
1,M2,2023-04-11,causal_smoothing,516,520,0
1,M2,2023-04-11,causal_smoothing,516,522,0
1,M2,2023-04-11,causal_smoothing,516,523,0
1,M2,2023-04-11,causal_smoothing,516,cafeteria,0
1,M2,2023-04-11,causal_smoothing,516,cleaning,0
1,M2,2023-04-11,causal_smoothing,516,hallway,0
1,M2,2023-04-11,causal_smoothing,516,kitchen,0
1,M2,2023-04-11,causal_smoothing,516,nurse station,0
1,M2,2023-04-11,causal_smoothing,517,502,10
1,M2,2023-04-11,causal_smoothing,517,511,0
1,M2,2023-04-11,causal_smoothing,517,512,0
1,M2,2023-04-11,causal_smoothing,517,513,0
1,M2,2023-04-11,causal_smoothing,517,516,0
1,M2,2023-04-11,causal_smoothing,517,517,4
1,M2,2023-04-11,causal_smoothing,517,518,0
1,M2,2023-04-11,causal_smoothing,517,520,0
1,M2,2023-04-11,causal_smoothing,517,522,0
1,M2,2023-04-11,causal_smoothing,517,523,0
1,M2,2023-04-11,causal_smoothing,517,cafeteria,0
1,M2,2023-04-11,causal_smoothing,517,cleaning,0
1,M2,2023-04-11,causal_smoothing,517,hallway,0
1,M2,2023-04-11,causal_smoothing,517,kitchen,1
1,M2,2023-04-11,causal_smoothing,517,nurse station,0
1,M2,2023-04-11,causal_smoothing,518,502,0
1,M2,2023-04-11,causal_smoothing,518,511,0
1,M2,2023-04-11,causal_smoothing,518,512,0
1,M2,2023-04-11,causal_smoothing,518,513,0
1,M2,2023-04-11,causal_smoothing,518,516,0
1,M2,2023-04-11,causal_smoothing,518,517,0
1,M2,2023-04-11,causal_smoothing,518,518,0
1,M2,2023-04-11,causal_smoothing,518,520,5
1,M2,2023-04-11,causal_smoothing,518,522,0
1,M2,2023-04-11,causal_smoothing,518,523,0
1,M2,2023-04-11,causal_smoothing,518,cafeteria,0
1,M2,2023-04-11,causal_smoothing,518,cleaning,0
1,M2,2023-04-11,causal_smoothing,518,hallway,0
1,M2,2023-04-11,causal_smoothing,518,kitchen,0
1,M2,2023-04-11,causal_smoothing,518,nurse station,0
1,M2,2023-04-11,causal_smoothing,520,502,0
1,M2,2023-04-11,causal_smoothing,520,511,0
1,M2,2023-04-11,causal_smoothing,520,512,0
1,M2,2023-04-11,causal_smoothing,520,513,0
1,M2,2023-04-11,causal_smoothing,520,516,0
1,M2,2023-04-11,causal_smoothing,520,517,0
1,M2,2023-04-11,causal_smoothing,520,518,0
1,M2,2023-04-11,causal_smoothing,520,520,29
1,M2,2023-04-11,causal_smoothing,520,522,0
1,M2,2023-04-11,causal_smoothing,520,523,1
1,M2,2023-04-11,causal_smoothing,520,cafeteria,0
1,M2,2023-04-11,causal_smoothing,520,cleaning,0
1,M2,2023-04-11,causal_smoothing,520,hallway,5
1,M2,2023-04-11,causal_smoothing,520,kitchen,0
1,M2,2023-04-11,causal_smoothing,520,nurse station,0
1,M2,2023-04-11,causal_smoothing,522,502,0
1,M2,2023-04-11,causal_smoothing,522,511,2
1,M2,2023-04-11,causal_smoothing,522,512,2
1,M2,2023-04-11,causal_smoothing,522,513,0
1,M2,2023-04-11,causal_smoothing,522,516,0
1,M2,2023-04-11,causal_smoothing,522,517,0
1,M2,2023-04-11,causal_smoothing,522,518,0
1,M2,2023-04-11,causal_smoothing,522,520,8
1,M2,2023-04-11,causal_smoothing,522,522,114
1,M2,2023-04-11,causal_smoothing,522,523,35
1,M2,2023-04-11,causal_smoothing,522,cafeteria,0
1,M2,2023-04-11,causal_smoothing,522,cleaning,0
1,M2,2023-04-11,causal_smoothing,522,hallway,14
1,M2,2023-04-11,causal_smoothing,522,kitchen,0
1,M2,2023-04-11,causal_smoothing,522,nurse station,6
1,M2,2023-04-11,causal_smoothing,523,502,0
1,M2,2023-04-11,causal_smoothing,523,511,1
1,M2,2023-04-11,causal_smoothing,523,512,32
1,M2,2023-04-11,causal_smoothing,523,513,0
1,M2,2023-04-11,causal_smoothing,523,516,0
1,M2,2023-04-11,causal_smoothing,523,517,0
1,M2,2023-04-11,causal_smoothing,523,518,0
1,M2,2023-04-11,causal_smoothing,523,520,0
1,M2,2023-04-11,causal_smoothing,523,522,0
1,M2,2023-04-11,causal_smoothing,523,523,44
1,M2,2023-04-11,causal_smoothing,523,cafeteria,0
1,M2,2023-04-11,causal_smoothing,523,cleaning,0
1,M2,2023-04-11,causal_smoothing,523,hallway,4
1,M2,2023-04-11,causal_smoothing,523,kitchen,0
1,M2,2023-04-11,causal_smoothing,523,nurse station,0
1,M2,2023-04-11,causal_smoothing,cafeteria,502,4
1,M2,2023-04-11,causal_smoothing,cafeteria,511,0
1,M2,2023-04-11,causal_smoothing,cafeteria,512,0
1,M2,2023-04-11,causal_smoothing,cafeteria,513,0
1,M2,2023-04-11,causal_smoothing,cafeteria,516,0
1,M2,2023-04-11,causal_smoothing,cafeteria,517,0
1,M2,2023-04-11,causal_smoothing,cafeteria,518,0
1,M2,2023-04-11,causal_smoothing,cafeteria,520,0
1,M2,2023-04-11,causal_smoothing,cafeteria,522,0
1,M2,2023-04-11,causal_smoothing,cafeteria,523,0
1,M2,2023-04-11,causal_smoothing,cafeteria,cafeteria,257
1,M2,2023-04-11,causal_smoothing,cafeteria,cleaning,13
1,M2,2023-04-11,causal_smoothing,cafeteria,hallway,6
1,M2,2023-04-11,causal_smoothing,cafeteria,kitchen,959
1,M2,2023-04-11,causal_smoothing,cafeteria,nurse station,243
1,M2,2023-04-11,causal_smoothing,cleaning,502,0
1,M2,2023-04-11,causal_smoothing,cleaning,511,0
1,M2,2023-04-11,causal_smoothing,cleaning,512,0
1,M2,2023-04-11,causal_smoothing,cleaning,513,0
1,M2,2023-04-11,causal_smoothing,cleaning,516,0
1,M2,2023-04-11,causal_smoothing,cleaning,517,0
1,M2,2023-04-11,causal_smoothing,cleaning,518,0
1,M2,2023-04-11,causal_smoothing,cleaning,520,0
1,M2,2023-04-11,causal_smoothing,cleaning,522,0
1,M2,2023-04-11,causal_smoothing,cleaning,523,0
1,M2,2023-04-11,causal_smoothing,cleaning,cafeteria,7
1,M2,2023-04-11,causal_smoothing,cleaning,cleaning,37
1,M2,2023-04-11,causal_smoothing,cleaning,hallway,2
1,M2,2023-04-11,causal_smoothing,cleaning,kitchen,0
1,M2,2023-04-11,causal_smoothing,cleaning,nurse station,8
1,M2,2023-04-11,causal_smoothing,hallway,502,2
1,M2,2023-04-11,causal_smoothing,hallway,511,0
1,M2,2023-04-11,causal_smoothing,hallway,512,0
1,M2,2023-04-11,causal_smoothing,hallway,513,1
1,M2,2023-04-11,causal_smoothing,hallway,516,1
1,M2,2023-04-11,causal_smoothing,hallway,517,0
1,M2,2023-04-11,causal_smoothing,hallway,518,0
1,M2,2023-04-11,causal_smoothing,hallway,520,0
1,M2,2023-04-11,causal_smoothing,hallway,522,0
1,M2,2023-04-11,causal_smoothing,hallway,523,0
1,M2,2023-04-11,causal_smoothing,hallway,cafeteria,4
1,M2,2023-04-11,causal_smoothing,hallway,cleaning,0
1,M2,2023-04-11,causal_smoothing,hallway,hallway,8
1,M2,2023-04-11,causal_smoothing,hallway,kitchen,4
1,M2,2023-04-11,causal_smoothing,hallway,nurse station,0
1,M2,2023-04-11,causal_smoothing,kitchen,502,0
1,M2,2023-04-11,causal_smoothing,kitchen,511,0
1,M2,2023-04-11,causal_smoothing,kitchen,512,0
1,M2,2023-04-11,causal_smoothing,kitchen,513,0
1,M2,2023-04-11,causal_smoothing,kitchen,516,0
1,M2,2023-04-11,causal_smoothing,kitchen,517,0
1,M2,2023-04-11,causal_smoothing,kitchen,518,0
1,M2,2023-04-11,causal_smoothing,kitchen,520,0
1,M2,2023-04-11,causal_smoothing,kitchen,522,0
1,M2,2023-04-11,causal_smoothing,kitchen,523,0
1,M2,2023-04-11,causal_smoothing,kitchen,cafeteria,317
1,M2,2023-04-11,causal_smoothing,kitchen,cleaning,1
1,M2,2023-04-11,causal_smoothing,kitchen,hallway,0
1,M2,2023-04-11,causal_smoothing,kitchen,kitchen,1507
1,M2,2023-04-11,causal_smoothing,kitchen,nurse station,39
1,M2,2023-04-11,causal_smoothing,nurse station,502,0
1,M2,2023-04-11,causal_smoothing,nurse station,511,0
1,M2,2023-04-11,causal_smoothing,nurse station,512,3
1,M2,2023-04-11,causal_smoothing,nurse station,513,0
1,M2,2023-04-11,causal_smoothing,nurse station,516,0
1,M2,2023-04-11,causal_smoothing,nurse station,517,2
1,M2,2023-04-11,causal_smoothing,nurse station,518,1
1,M2,2023-04-11,causal_smoothing,nurse station,520,95
1,M2,2023-04-11,causal_smoothing,nurse station,522,0
1,M2,2023-04-11,causal_smoothing,nurse station,523,5
1,M2,2023-04-11,causal_smoothing,nurse station,cafeteria,200
1,M2,2023-04-11,causal_smoothing,nurse station,cleaning,148
1,M2,2023-04-11,causal_smoothing,nurse station,hallway,121
1,M2,2023-04-11,causal_smoothing,nurse station,kitchen,140
1,M2,2023-04-11,causal_smoothing,nurse station,nurse station,3042
1,M2,2023-04-11,fixed_decoder,502,502,9
1,M2,2023-04-11,fixed_decoder,502,511,0
1,M2,2023-04-11,fixed_decoder,502,512,0
1,M2,2023-04-11,fixed_decoder,502,513,0
1,M2,2023-04-11,fixed_decoder,502,516,0
1,M2,2023-04-11,fixed_decoder,502,517,0
1,M2,2023-04-11,fixed_decoder,502,518,0
1,M2,2023-04-11,fixed_decoder,502,520,0
1,M2,2023-04-11,fixed_decoder,502,522,0
1,M2,2023-04-11,fixed_decoder,502,523,0
1,M2,2023-04-11,fixed_decoder,502,cafeteria,0
1,M2,2023-04-11,fixed_decoder,502,cleaning,0
1,M2,2023-04-11,fixed_decoder,502,hallway,0
1,M2,2023-04-11,fixed_decoder,502,kitchen,0
1,M2,2023-04-11,fixed_decoder,502,nurse station,0
1,M2,2023-04-11,fixed_decoder,511,502,0
1,M2,2023-04-11,fixed_decoder,511,511,24
1,M2,2023-04-11,fixed_decoder,511,512,0
1,M2,2023-04-11,fixed_decoder,511,513,0
1,M2,2023-04-11,fixed_decoder,511,516,0
1,M2,2023-04-11,fixed_decoder,511,517,0
1,M2,2023-04-11,fixed_decoder,511,518,0
1,M2,2023-04-11,fixed_decoder,511,520,2
1,M2,2023-04-11,fixed_decoder,511,522,6
1,M2,2023-04-11,fixed_decoder,511,523,0
1,M2,2023-04-11,fixed_decoder,511,cafeteria,0
1,M2,2023-04-11,fixed_decoder,511,cleaning,0
1,M2,2023-04-11,fixed_decoder,511,hallway,15
1,M2,2023-04-11,fixed_decoder,511,kitchen,0
1,M2,2023-04-11,fixed_decoder,511,nurse station,2
1,M2,2023-04-11,fixed_decoder,512,502,0
1,M2,2023-04-11,fixed_decoder,512,511,0
1,M2,2023-04-11,fixed_decoder,512,512,151
1,M2,2023-04-11,fixed_decoder,512,513,0
1,M2,2023-04-11,fixed_decoder,512,516,0
1,M2,2023-04-11,fixed_decoder,512,517,0
1,M2,2023-04-11,fixed_decoder,512,518,0
1,M2,2023-04-11,fixed_decoder,512,520,0
1,M2,2023-04-11,fixed_decoder,512,522,0
1,M2,2023-04-11,fixed_decoder,512,523,8
1,M2,2023-04-11,fixed_decoder,512,cafeteria,0
1,M2,2023-04-11,fixed_decoder,512,cleaning,0
1,M2,2023-04-11,fixed_decoder,512,hallway,0
1,M2,2023-04-11,fixed_decoder,512,kitchen,0
1,M2,2023-04-11,fixed_decoder,512,nurse station,0
1,M2,2023-04-11,fixed_decoder,513,502,0
1,M2,2023-04-11,fixed_decoder,513,511,0
1,M2,2023-04-11,fixed_decoder,513,512,0
1,M2,2023-04-11,fixed_decoder,513,513,15
1,M2,2023-04-11,fixed_decoder,513,516,0
1,M2,2023-04-11,fixed_decoder,513,517,0
1,M2,2023-04-11,fixed_decoder,513,518,0
1,M2,2023-04-11,fixed_decoder,513,520,0
1,M2,2023-04-11,fixed_decoder,513,522,0
1,M2,2023-04-11,fixed_decoder,513,523,0
1,M2,2023-04-11,fixed_decoder,513,cafeteria,0
1,M2,2023-04-11,fixed_decoder,513,cleaning,0
1,M2,2023-04-11,fixed_decoder,513,hallway,0
1,M2,2023-04-11,fixed_decoder,513,kitchen,0
1,M2,2023-04-11,fixed_decoder,513,nurse station,0
1,M2,2023-04-11,fixed_decoder,516,502,13
1,M2,2023-04-11,fixed_decoder,516,511,0
1,M2,2023-04-11,fixed_decoder,516,512,0
1,M2,2023-04-11,fixed_decoder,516,513,0
1,M2,2023-04-11,fixed_decoder,516,516,0
1,M2,2023-04-11,fixed_decoder,516,517,0
1,M2,2023-04-11,fixed_decoder,516,518,0
1,M2,2023-04-11,fixed_decoder,516,520,0
1,M2,2023-04-11,fixed_decoder,516,522,0
1,M2,2023-04-11,fixed_decoder,516,523,0
1,M2,2023-04-11,fixed_decoder,516,cafeteria,0
1,M2,2023-04-11,fixed_decoder,516,cleaning,0
1,M2,2023-04-11,fixed_decoder,516,hallway,0
1,M2,2023-04-11,fixed_decoder,516,kitchen,0
1,M2,2023-04-11,fixed_decoder,516,nurse station,0
1,M2,2023-04-11,fixed_decoder,517,502,14
1,M2,2023-04-11,fixed_decoder,517,511,0
1,M2,2023-04-11,fixed_decoder,517,512,0
1,M2,2023-04-11,fixed_decoder,517,513,0
1,M2,2023-04-11,fixed_decoder,517,516,0
1,M2,2023-04-11,fixed_decoder,517,517,0
1,M2,2023-04-11,fixed_decoder,517,518,0
1,M2,2023-04-11,fixed_decoder,517,520,0
1,M2,2023-04-11,fixed_decoder,517,522,0
1,M2,2023-04-11,fixed_decoder,517,523,0
1,M2,2023-04-11,fixed_decoder,517,cafeteria,0
1,M2,2023-04-11,fixed_decoder,517,cleaning,0
1,M2,2023-04-11,fixed_decoder,517,hallway,0
1,M2,2023-04-11,fixed_decoder,517,kitchen,0
1,M2,2023-04-11,fixed_decoder,517,nurse station,1
1,M2,2023-04-11,fixed_decoder,518,502,0
1,M2,2023-04-11,fixed_decoder,518,511,0
1,M2,2023-04-11,fixed_decoder,518,512,0
1,M2,2023-04-11,fixed_decoder,518,513,0
1,M2,2023-04-11,fixed_decoder,518,516,0
1,M2,2023-04-11,fixed_decoder,518,517,0
1,M2,2023-04-11,fixed_decoder,518,518,0
1,M2,2023-04-11,fixed_decoder,518,520,5
1,M2,2023-04-11,fixed_decoder,518,522,0
1,M2,2023-04-11,fixed_decoder,518,523,0
1,M2,2023-04-11,fixed_decoder,518,cafeteria,0
1,M2,2023-04-11,fixed_decoder,518,cleaning,0
1,M2,2023-04-11,fixed_decoder,518,hallway,0
1,M2,2023-04-11,fixed_decoder,518,kitchen,0
1,M2,2023-04-11,fixed_decoder,518,nurse station,0
1,M2,2023-04-11,fixed_decoder,520,502,0
1,M2,2023-04-11,fixed_decoder,520,511,0
1,M2,2023-04-11,fixed_decoder,520,512,0
1,M2,2023-04-11,fixed_decoder,520,513,0
1,M2,2023-04-11,fixed_decoder,520,516,0
1,M2,2023-04-11,fixed_decoder,520,517,0
1,M2,2023-04-11,fixed_decoder,520,518,0
1,M2,2023-04-11,fixed_decoder,520,520,32
1,M2,2023-04-11,fixed_decoder,520,522,0
1,M2,2023-04-11,fixed_decoder,520,523,0
1,M2,2023-04-11,fixed_decoder,520,cafeteria,0
1,M2,2023-04-11,fixed_decoder,520,cleaning,0
1,M2,2023-04-11,fixed_decoder,520,hallway,3
1,M2,2023-04-11,fixed_decoder,520,kitchen,0
1,M2,2023-04-11,fixed_decoder,520,nurse station,0
1,M2,2023-04-11,fixed_decoder,522,502,0
1,M2,2023-04-11,fixed_decoder,522,511,0
1,M2,2023-04-11,fixed_decoder,522,512,3
1,M2,2023-04-11,fixed_decoder,522,513,0
1,M2,2023-04-11,fixed_decoder,522,516,0
1,M2,2023-04-11,fixed_decoder,522,517,0
1,M2,2023-04-11,fixed_decoder,522,518,0
1,M2,2023-04-11,fixed_decoder,522,520,0
1,M2,2023-04-11,fixed_decoder,522,522,96
1,M2,2023-04-11,fixed_decoder,522,523,29
1,M2,2023-04-11,fixed_decoder,522,cafeteria,0
1,M2,2023-04-11,fixed_decoder,522,cleaning,0
1,M2,2023-04-11,fixed_decoder,522,hallway,8
1,M2,2023-04-11,fixed_decoder,522,kitchen,0
1,M2,2023-04-11,fixed_decoder,522,nurse station,45
1,M2,2023-04-11,fixed_decoder,523,502,0
1,M2,2023-04-11,fixed_decoder,523,511,0
1,M2,2023-04-11,fixed_decoder,523,512,30
1,M2,2023-04-11,fixed_decoder,523,513,0
1,M2,2023-04-11,fixed_decoder,523,516,0
1,M2,2023-04-11,fixed_decoder,523,517,0
1,M2,2023-04-11,fixed_decoder,523,518,0
1,M2,2023-04-11,fixed_decoder,523,520,0
1,M2,2023-04-11,fixed_decoder,523,522,0
1,M2,2023-04-11,fixed_decoder,523,523,48
1,M2,2023-04-11,fixed_decoder,523,cafeteria,0
1,M2,2023-04-11,fixed_decoder,523,cleaning,0
1,M2,2023-04-11,fixed_decoder,523,hallway,3
1,M2,2023-04-11,fixed_decoder,523,kitchen,0
1,M2,2023-04-11,fixed_decoder,523,nurse station,0
1,M2,2023-04-11,fixed_decoder,cafeteria,502,0
1,M2,2023-04-11,fixed_decoder,cafeteria,511,0
1,M2,2023-04-11,fixed_decoder,cafeteria,512,0
1,M2,2023-04-11,fixed_decoder,cafeteria,513,0
1,M2,2023-04-11,fixed_decoder,cafeteria,516,0
1,M2,2023-04-11,fixed_decoder,cafeteria,517,0
1,M2,2023-04-11,fixed_decoder,cafeteria,518,0
1,M2,2023-04-11,fixed_decoder,cafeteria,520,0
1,M2,2023-04-11,fixed_decoder,cafeteria,522,0
1,M2,2023-04-11,fixed_decoder,cafeteria,523,0
1,M2,2023-04-11,fixed_decoder,cafeteria,cafeteria,267
1,M2,2023-04-11,fixed_decoder,cafeteria,cleaning,0
1,M2,2023-04-11,fixed_decoder,cafeteria,hallway,0
1,M2,2023-04-11,fixed_decoder,cafeteria,kitchen,1000
1,M2,2023-04-11,fixed_decoder,cafeteria,nurse station,215
1,M2,2023-04-11,fixed_decoder,cleaning,502,0
1,M2,2023-04-11,fixed_decoder,cleaning,511,0
1,M2,2023-04-11,fixed_decoder,cleaning,512,0
1,M2,2023-04-11,fixed_decoder,cleaning,513,0
1,M2,2023-04-11,fixed_decoder,cleaning,516,0
